Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Download,Downloading From: Training/SchemaFile/ To: Temp_Files/Training/SchemaFile/,2021-04-04 19:31:51.473468,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 19:31:52.117504,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 19:31:55.928722,Training/SchemaFile/schema_training.json,Downloaded Successfully,
Download,Downloading From: Training/SchemaFile/ To: Temp_Files/Training/SchemaFile/,2021-04-04 19:31:55.928722,,Completed,1 files are downloaded successfully
Validations,File names and Describe validations with schema file,2021-04-04 19:31:56.043729,,Started,
Validations,Loading Schema File,2021-04-04 19:31:56.044729,schema_training.json,Successfully Loaded,
Validations,Loading Raw Files list,2021-04-04 19:31:56.046729,{},Successfully Loaded,16 RawFiles are available
Validations,Name Validation: Wafer,2021-04-04 19:31:56.046729,mushroom_08012006_120010.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.046729,mushroom_08012006_120010.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.046729,mushroom_08012006_120010.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.074731,mushroom_08012006_120010.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.218739,mushroom_08012006_120010.csv,Validation Success,mushroom_08012006_120010.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.218739,mushroom_08012007_120011.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.218739,mushroom_08012007_120011.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.218739,mushroom_08012007_120011.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.255741,mushroom_08012007_120011.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.292743,mushroom_08012007_120011.csv,Validation Success,mushroom_08012007_120011.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.292743,mushroom_08012008_120012.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.292743,mushroom_08012008_120012.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.292743,mushroom_08012008_120012.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.322745,mushroom_08012008_120012.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.361747,mushroom_08012008_120012.csv,Validation Success,mushroom_08012008_120012.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.361747,mushroom_08012009_120013.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.361747,mushroom_08012009_120013.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.361747,mushroom_08012009_120013.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.400749,mushroom_08012009_120013.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.428751,mushroom_08012009_120013.csv,Validation Success,mushroom_08012009_120013.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.429751,mushroom_08012010_120014.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.429751,mushroom_08012010_120014.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.429751,mushroom_08012010_120014.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.461753,mushroom_08012010_120014.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.500755,mushroom_08012010_120014.csv,Validation Success,mushroom_08012010_120014.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.500755,mushroom_08012011_120015.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.500755,mushroom_08012011_120015.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.500755,mushroom_08012011_120015.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.528757,mushroom_08012011_120015.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.563759,mushroom_08012011_120015.csv,Validation Success,mushroom_08012011_120015.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.563759,mushroom_08012012_120016.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.564759,mushroom_08012012_120016.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.564759,mushroom_08012012_120016.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.591760,mushroom_08012012_120016.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.624762,mushroom_08012012_120016.csv,Validation Success,mushroom_08012012_120016.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.624762,mushroom_08012013_120017.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.624762,mushroom_08012013_120017.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.624762,mushroom_08012013_120017.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.651764,mushroom_08012013_120017.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.679765,mushroom_08012013_120017.csv,Validation Success,mushroom_08012013_120017.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.679765,mushroom_08012014_120018.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.679765,mushroom_08012014_120018.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.679765,mushroom_08012014_120018.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.711767,mushroom_08012014_120018.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.744769,mushroom_08012014_120018.csv,Validation Success,mushroom_08012014_120018.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.744769,mushroom_08012015_120019.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.744769,mushroom_08012015_120019.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.744769,mushroom_08012015_120019.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.776771,mushroom_08012015_120019.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.804773,mushroom_08012015_120019.csv,Validation Success,mushroom_08012015_120019.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.804773,mushroom_08012016_120.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.804773,mushroom_08012016_120.csv,Validation Success,
Validations,Name Validation: Timestamp,2021-04-04 19:31:56.806773,mushroom_08012016_120.csv,Failed: TimeDigits and TimeLength -> 120,
Validations,Name Validation: Wafer,2021-04-04 19:31:56.806773,mushroom_08012016_120020.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.806773,mushroom_08012016_120020.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.806773,mushroom_08012016_120020.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.833774,mushroom_08012016_120020.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.868776,mushroom_08012016_120020.csv,Validation Success,mushroom_08012016_120020.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.868776,mushroom_08012017_120021.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.868776,mushroom_08012017_120021.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.868776,mushroom_08012017_120021.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:56.897778,mushroom_08012017_120021.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:56.929780,mushroom_08012017_120021.csv,Validation Success,mushroom_08012017_120021.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:56.929780,mushroom_08012017_1201.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.929780,mushroom_08012017_1201.csv,Validation Success,
Validations,Name Validation: Timestamp,2021-04-04 19:31:56.930780,mushroom_08012017_1201.csv,Failed: TimeDigits and TimeLength -> 1201,
Validations,Name Validation: Wafer,2021-04-04 19:31:56.930780,mushroom_08012018_120022.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:56.930780,mushroom_08012018_120022.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:56.930780,mushroom_08012018_120022.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:31:57.007784,mushroom_08012018_120022.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:31:57.043786,mushroom_08012018_120022.csv,Validation Success,mushroom_08012018_120022.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:31:57.043786,mushroom_08012018_120088.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:31:57.043786,mushroom_08012018_120088.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:31:57.043786,mushroom_08012018_120088.csv,Validation Success,
Validations,Column Validation: Number of Columns,2021-04-04 19:31:57.074788,mushroom_08012018_120088.csv,Failed: mushroom_08012018_120088.csv has 17 columns,mushroom_08012018_120088.csv is moved to BadFiles folder
Validations,File names and Describe validations,2021-04-04 19:31:57.074788,,Completed,
Transform,Transforming files of GoodFiles,2021-04-04 19:31:58.964896,,Started,
Transform,Loading Good files,2021-04-04 19:31:58.965896,,13 are loaded successfully,
Transform,Rename of columnNames,2021-04-04 19:31:59.014899,mushroom_08012006_120010.csv,If any Column name has '-' replaced with empty -> ,
Transform,Pushing File,2021-04-04 19:31:59.150907,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.181908,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.214910,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.253913,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.284914,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.322917,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.377920,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.416922,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.453924,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.486926,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.516928,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.536929,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.559930,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.579931,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.601932,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.623934,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.645935,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.668936,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.691938,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.714939,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.736940,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.760942,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.785943,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Rename of columnNames,2021-04-04 19:31:59.820945,mushroom_08012007_120011.csv,If any Column name has '-' replaced with empty -> ,
Transform,Pushing File,2021-04-04 19:31:59.847947,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.884949,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.912950,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.937952,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:31:59.969954,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.001955,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.035957,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.077960,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.120962,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.157964,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.186966,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.214968,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.246969,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.276971,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:32:00.305973,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
