Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 19:35:00.489279,,Completed,
Local Folder Creation,Creating folder: SingleFile,2021-04-04 19:35:00.489279,,SingleFile is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 19:35:00.493279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.494279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.494279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Completed,
Local Folder Creation,Creating folder: SchemaFile,2021-04-04 19:35:00.495279,,SchemaFile is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.495279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.495279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.496279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.496279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.496279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.496279,,Completed,
Local Folder Creation,Creating folder: LogFiles,2021-04-04 19:35:00.496279,,LogFiles is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.497279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.497279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 19:35:00.498279,,Models is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.500279,,Completed,
Local Folder Creation,Creating folder: Clusters,2021-04-04 19:35:00.502279,,Clusters is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.503279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.503279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 19:35:00.504280,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.504280,,Completed,
Local Folder Creation,Creating folder: BestModels,2021-04-04 19:35:00.504280,,BestModels is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.504280,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.505280,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.505280,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Completed,
Local Folder Creation,Creating folder: Predictions,2021-04-04 19:35:00.505280,,Predictions is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.506280,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 19:35:00.506280,,Completed,
AWS Connection,"Session, Resource, Client connections",2021-04-04 19:35:02.261380,,Started,
AWS Connection,Session Connection,2021-04-04 19:35:02.335384,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 19:35:04.902531,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 19:35:04.925532,,Client connection Successful,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 19:35:04.925532,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 19:35:07.923704,,16 files are available,Downloading Files
Download,Downloading File,2021-04-04 19:35:12.199948,Predicting/RawFiles/mushroom_08012006_120010.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:12.982993,Predicting/RawFiles/mushroom_08012007_120011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:13.577027,Predicting/RawFiles/mushroom_08012008_120012.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:14.151060,Predicting/RawFiles/mushroom_08012009_120013.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:14.712092,Predicting/RawFiles/mushroom_08012010_120014.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:15.350129,Predicting/RawFiles/mushroom_08012011_120015.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:15.930162,Predicting/RawFiles/mushroom_08012012_120016.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:16.475193,Predicting/RawFiles/mushroom_08012013_120017.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:17.018224,Predicting/RawFiles/mushroom_08012014_120018.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:17.758266,Predicting/RawFiles/mushroom_08012015_120019.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:18.372302,Predicting/RawFiles/mushroom_08012016_120.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:18.952335,Predicting/RawFiles/mushroom_08012016_120020.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:19.518367,Predicting/RawFiles/mushroom_08012017_120021.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:20.104401,Predicting/RawFiles/mushroom_08012017_1201.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:20.683434,Predicting/RawFiles/mushroom_08012018_120022.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:21.268467,Predicting/RawFiles/mushroom_08012018_120088.csv,Downloaded Successfully,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 19:35:21.268467,,Completed,16 files are downloaded successfully
AWS Connection,"Session, Resource, Client connections",2021-04-04 19:35:02.261380,,Started,
AWS Connection,Session Connection,2021-04-04 19:35:02.335384,,Session connection Successful,
AWS Connection,Resource Connection,2021-04-04 19:35:04.902531,,Resource connection Successful,
AWS Connection,Client Connection,2021-04-04 19:35:04.925532,,Client connection Successful,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 19:35:04.925532,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 19:35:07.923704,,16 files are available,Downloading Files
Download,Downloading File,2021-04-04 19:35:12.199948,Predicting/RawFiles/mushroom_08012006_120010.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:12.982993,Predicting/RawFiles/mushroom_08012007_120011.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:13.577027,Predicting/RawFiles/mushroom_08012008_120012.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:14.151060,Predicting/RawFiles/mushroom_08012009_120013.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:14.712092,Predicting/RawFiles/mushroom_08012010_120014.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:15.350129,Predicting/RawFiles/mushroom_08012011_120015.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:15.930162,Predicting/RawFiles/mushroom_08012012_120016.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:16.475193,Predicting/RawFiles/mushroom_08012013_120017.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:17.018224,Predicting/RawFiles/mushroom_08012014_120018.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:17.758266,Predicting/RawFiles/mushroom_08012015_120019.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:18.372302,Predicting/RawFiles/mushroom_08012016_120.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:18.952335,Predicting/RawFiles/mushroom_08012016_120020.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:19.518367,Predicting/RawFiles/mushroom_08012017_120021.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:20.104401,Predicting/RawFiles/mushroom_08012017_1201.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:20.683434,Predicting/RawFiles/mushroom_08012018_120022.csv,Downloaded Successfully,
Download,Downloading File,2021-04-04 19:35:21.268467,Predicting/RawFiles/mushroom_08012018_120088.csv,Downloaded Successfully,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-04-04 19:35:21.268467,,Completed,16 files are downloaded successfully
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:21.826499,,Started,
Download,Access Files from Bucket: mushroomclassification,2021-04-04 19:35:22.447535,,1 files are available,Downloading Files
Download,Downloading File,2021-04-04 19:35:26.306755,Predicting/SchemaFile/schema_prediction.json,Downloaded Successfully,
Download,Downloading From: Predicting/SchemaFile/ To: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:26.306755,,Completed,1 files are downloaded successfully
Validations,File names and Describe validations with schema file,2021-04-04 19:35:26.425762,,Started,
Validations,Loading Schema File,2021-04-04 19:35:26.426762,schema_prediction.json,Successfully Loaded,
Validations,Loading Raw Files list,2021-04-04 19:35:26.427762,{},Successfully Loaded,16 RawFiles are available
Validations,Name Validation: Wafer,2021-04-04 19:35:26.427762,mushroom_08012006_120010.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.427762,mushroom_08012006_120010.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.428762,mushroom_08012006_120010.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.454764,mushroom_08012006_120010.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.480765,mushroom_08012006_120010.csv,Validation Success,mushroom_08012006_120010.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.480765,mushroom_08012007_120011.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.480765,mushroom_08012007_120011.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.480765,mushroom_08012007_120011.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.507767,mushroom_08012007_120011.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.534768,mushroom_08012007_120011.csv,Validation Success,mushroom_08012007_120011.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.534768,mushroom_08012008_120012.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.535768,mushroom_08012008_120012.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.535768,mushroom_08012008_120012.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.564770,mushroom_08012008_120012.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.726779,mushroom_08012008_120012.csv,Validation Success,mushroom_08012008_120012.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.726779,mushroom_08012009_120013.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.726779,mushroom_08012009_120013.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.726779,mushroom_08012009_120013.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.755781,mushroom_08012009_120013.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.795783,mushroom_08012009_120013.csv,Validation Success,mushroom_08012009_120013.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.795783,mushroom_08012010_120014.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.795783,mushroom_08012010_120014.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.795783,mushroom_08012010_120014.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.819785,mushroom_08012010_120014.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.847786,mushroom_08012010_120014.csv,Validation Success,mushroom_08012010_120014.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.847786,mushroom_08012011_120015.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.847786,mushroom_08012011_120015.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.848786,mushroom_08012011_120015.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.875788,mushroom_08012011_120015.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.903789,mushroom_08012011_120015.csv,Validation Success,mushroom_08012011_120015.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.903789,mushroom_08012012_120016.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.903789,mushroom_08012012_120016.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.903789,mushroom_08012012_120016.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.928791,mushroom_08012012_120016.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:26.954792,mushroom_08012012_120016.csv,Validation Success,mushroom_08012012_120016.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:26.954792,mushroom_08012013_120017.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:26.954792,mushroom_08012013_120017.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:26.954792,mushroom_08012013_120017.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:26.979794,mushroom_08012013_120017.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.005795,mushroom_08012013_120017.csv,Validation Success,mushroom_08012013_120017.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.005795,mushroom_08012014_120018.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.005795,mushroom_08012014_120018.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.005795,mushroom_08012014_120018.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:27.032797,mushroom_08012014_120018.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.065799,mushroom_08012014_120018.csv,Validation Success,mushroom_08012014_120018.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.065799,mushroom_08012015_120019.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.065799,mushroom_08012015_120019.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.065799,mushroom_08012015_120019.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:27.106801,mushroom_08012015_120019.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.148803,mushroom_08012015_120019.csv,Validation Success,mushroom_08012015_120019.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.148803,mushroom_08012016_120.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.148803,mushroom_08012016_120.csv,Validation Success,
Validations,Name Validation: Timestamp,2021-04-04 19:35:27.149804,mushroom_08012016_120.csv,Failed: TimeDigits and TimeLength -> 120,
Validations,Name Validation: Wafer,2021-04-04 19:35:27.149804,mushroom_08012016_120020.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.149804,mushroom_08012016_120020.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.149804,mushroom_08012016_120020.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:27.176805,mushroom_08012016_120020.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.202807,mushroom_08012016_120020.csv,Validation Success,mushroom_08012016_120020.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.202807,mushroom_08012017_120021.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.202807,mushroom_08012017_120021.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.202807,mushroom_08012017_120021.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:27.228808,mushroom_08012017_120021.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.257810,mushroom_08012017_120021.csv,Validation Success,mushroom_08012017_120021.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.257810,mushroom_08012017_1201.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.257810,mushroom_08012017_1201.csv,Validation Success,
Validations,Name Validation: Timestamp,2021-04-04 19:35:27.258810,mushroom_08012017_1201.csv,Failed: TimeDigits and TimeLength -> 1201,
Validations,Name Validation: Wafer,2021-04-04 19:35:27.258810,mushroom_08012018_120022.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.258810,mushroom_08012018_120022.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.258810,mushroom_08012018_120022.csv,Validation Success,
Validations,Column Validation: Column Numbers,2021-04-04 19:35:27.283811,mushroom_08012018_120022.csv,Validation Success,
Validations,Column Validation: Missing values in Column,2021-04-04 19:35:27.309813,mushroom_08012018_120022.csv,Validation Success,mushroom_08012018_120022.csv is moved to GoodFiles folder
Validations,Name Validation: Wafer,2021-04-04 19:35:27.309813,mushroom_08012018_120088.csv,Validation Success,
Validations,Name Validation: DateStamp,2021-04-04 19:35:27.309813,mushroom_08012018_120088.csv,Validation Success,
Validations,Name Validation: TimeStamp,2021-04-04 19:35:27.309813,mushroom_08012018_120088.csv,Validation Success,
Validations,Column Validation: Number of Columns,2021-04-04 19:35:27.332814,mushroom_08012018_120088.csv,Failed: mushroom_08012018_120088.csv has 17 columns,mushroom_08012018_120088.csv is moved to BadFiles folder
Validations,File names and Describe validations,2021-04-04 19:35:27.332814,,Completed,
Transform,Transforming files of GoodFiles,2021-04-04 19:35:29.098915,,Started,
Transform,Loading Good files,2021-04-04 19:35:29.099915,,13 are loaded successfully,
Transform,Rename of columnNames,2021-04-04 19:35:29.127917,mushroom_08012006_120010.csv,If any Column name has '-' replaced with empty -> ,
Transform,Pushing File,2021-04-04 19:35:29.149918,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.174919,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.203921,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.226922,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.249924,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.272925,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.295926,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.316928,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.339929,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.364930,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.387932,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.408933,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.433934,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.464936,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.492938,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.516939,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.539940,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.560941,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.581943,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.604944,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.628945,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.650947,mushroom_08012006_120010.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Rename of columnNames,2021-04-04 19:35:29.680948,mushroom_08012007_120011.csv,If any Column name has '-' replaced with empty -> ,
Transform,Pushing File,2021-04-04 19:35:29.705950,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.727951,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.753952,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.775954,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.798955,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.820956,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.841958,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.860959,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
Transform,Pushing File,2021-04-04 19:35:29.881960,mushroom_08012007_120011.csv,Transformed File is stored in 'TransformedFiles' folder,
