Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 19:35:00.489279,,Completed,
Local Folder Creation,Creating folder: SingleFile,2021-04-04 19:35:00.489279,,SingleFile is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 19:35:00.493279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.494279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.494279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.494279,,Completed,
Local Folder Creation,Creating folder: SchemaFile,2021-04-04 19:35:00.495279,,SchemaFile is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 19:35:00.495279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.495279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.496279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.496279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.496279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.496279,,Completed,
Local Folder Creation,Creating folder: LogFiles,2021-04-04 19:35:00.496279,,LogFiles is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.497279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.497279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.497279,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 19:35:00.498279,,Models is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.500279,,Completed,
Local Folder Creation,Creating folder: Clusters,2021-04-04 19:35:00.502279,,Clusters is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.503279,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.503279,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.503279,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 19:35:00.504280,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.504280,,Completed,
Local Folder Creation,Creating folder: BestModels,2021-04-04 19:35:00.504280,,BestModels is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 19:35:00.504280,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 19:35:00.505280,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 19:35:00.505280,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.505280,,Completed,
Local Folder Creation,Creating folder: Predictions,2021-04-04 19:35:00.505280,,Predictions is created successfully,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 19:35:00.506280,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 19:35:00.506280,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 20:35:41.908556,,Started,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:35:41.908556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.908556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:35:41.908556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.908556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:35:41.908556,,Completed,
Local Folder Creation,Creating folder: RawFiles,2021-04-04 20:35:41.909556,,RawFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:35:41.909556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:35:41.909556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.909556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:35:41.909556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.909556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:35:41.910556,,Completed,
Local Folder Creation,Creating folder: GoodFiles,2021-04-04 20:35:41.910556,,GoodFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:35:41.910556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:35:41.910556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.910556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:35:41.911556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.911556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:35:41.911556,,Completed,
Local Folder Creation,Creating folder: BadFiles,2021-04-04 20:35:41.911556,,BadFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:35:41.911556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:35:41.912556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.912556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:35:41.912556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.912556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:35:41.912556,,Completed,
Local Folder Creation,Creating folder: TransformedFiles,2021-04-04 20:35:41.913556,,TransformedFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:35:41.913556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:35:41.913556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.913556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:35:41.913556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.913556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:35:41.913556,,Completed,
Local Folder Creation,Creating folder: SingleFile,2021-04-04 20:35:41.913556,,SingleFile is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:35:41.914556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:35:41.914556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.914556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:35:41.914556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.914556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:35:41.914556,,Completed,
Local Folder Creation,Creating folder: SchemaFile,2021-04-04 20:35:41.915556,,SchemaFile is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:35:41.915556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:35:41.915556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.915556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:35:41.915556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.915556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:35:41.915556,,Completed,
Local Folder Creation,Creating folder: LogFiles,2021-04-04 20:35:41.915556,,LogFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:35:41.915556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:35:41.916556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.916556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:35:41.916556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.916556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:35:41.916556,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 20:35:41.917556,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:35:41.917556,,Completed,
Local Folder Creation,Creating folder: Clusters,2021-04-04 20:35:41.917556,,Clusters is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:35:41.917556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:35:41.917556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.917556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:35:41.917556,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.917556,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:35:41.918556,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 20:35:41.918556,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:35:41.918556,,Completed,
Local Folder Creation,Creating folder: BestModels,2021-04-04 20:35:41.918556,,BestModels is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:35:41.918556,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:35:41.918556,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:35:41.918556,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:35:41.919557,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:35:41.919557,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:35:41.919557,,Completed,
Local Folder Creation,Creating folder: Predictions,2021-04-04 20:35:41.919557,,Predictions is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:35:41.919557,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 20:35:41.919557,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 20:44:15.876953,,Started,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:15.876953,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.877953,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:15.877953,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.877953,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:15.877953,,Completed,
Local Folder Creation,Creating folder: RawFiles,2021-04-04 20:44:15.877953,,RawFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/RawFiles/,2021-04-04 20:44:15.878953,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:44:15.878953,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.878953,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:44:15.878953,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.878953,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:44:15.878953,,Completed,
Local Folder Creation,Creating folder: GoodFiles,2021-04-04 20:44:15.878953,,GoodFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/GoodFiles/,2021-04-04 20:44:15.879953,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:44:15.879953,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.879953,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:44:15.879953,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.879953,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:44:15.879953,,Completed,
Local Folder Creation,Creating folder: BadFiles,2021-04-04 20:44:15.879953,,BadFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/BadFiles/,2021-04-04 20:44:15.879953,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:44:15.880953,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.880953,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:44:15.880953,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.880953,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:44:15.880953,,Completed,
Local Folder Creation,Creating folder: TransformedFiles,2021-04-04 20:44:15.880953,,TransformedFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/TransformedFiles/,2021-04-04 20:44:15.881954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:44:15.881954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.881954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:44:15.881954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.881954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:44:15.881954,,Completed,
Local Folder Creation,Creating folder: SingleFile,2021-04-04 20:44:15.881954,,SingleFile is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SingleFile/,2021-04-04 20:44:15.881954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:15.882954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.882954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:15.882954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.882954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:15.882954,,Completed,
Local Folder Creation,Creating folder: SchemaFile,2021-04-04 20:44:15.882954,,SchemaFile is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/SchemaFile/,2021-04-04 20:44:15.883954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:44:15.883954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.883954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:44:15.883954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.883954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:44:15.883954,,Completed,
Local Folder Creation,Creating folder: LogFiles,2021-04-04 20:44:15.883954,,LogFiles is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/LogFiles/,2021-04-04 20:44:15.883954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:44:15.883954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.884954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:44:15.884954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.884954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:44:15.884954,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 20:44:15.885954,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:44:15.885954,,Completed,
Local Folder Creation,Creating folder: Clusters,2021-04-04 20:44:15.885954,,Clusters is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/Clusters/,2021-04-04 20:44:15.885954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:44:15.885954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.885954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:44:15.886954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.886954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:44:15.886954,,Completed,
Local Folder Creation,Creating folder: Models,2021-04-04 20:44:15.886954,,Models is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:44:15.886954,,Completed,
Local Folder Creation,Creating folder: BestModels,2021-04-04 20:44:15.886954,,BestModels is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Models/BestModels/,2021-04-04 20:44:15.886954,,Completed,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:44:15.887954,,Started,
Local Folder Creation,Creating folder: Temp_Files,2021-04-04 20:44:15.887954,,Temp_Files is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:44:15.887954,,Completed,
Local Folder Creation,Creating folder: Predicting,2021-04-04 20:44:15.887954,,Predicting is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:44:15.887954,,Completed,
Local Folder Creation,Creating folder: Predictions,2021-04-04 20:44:15.887954,,Predictions is already created,
Local Folder Creation,Creating folder structure: Temp_Files/Predicting/Predictions/,2021-04-04 20:44:15.888954,,Completed,
Local Folder Creation,Creating Folders in Local,2021-04-04 20:44:15.888954,,Completed,
